"months" "chw" "score" "rank" "week_mean" "week_sd"
"70" 1 "89fda0284e008d2e0c980fb13f981bae" 0.324976143077731 70 0.597188103947531 0.906490801701756
"71" 1 "89fda0284e008d2e0c980fb13f970c18" 0.324162765192554 71 0.597188103947531 0.906490801701756
"72" 1 "89fda0284e008d2e0c980fb13f9ad060" 0.323662362333116 72 0.597188103947531 0.906490801701756
"73" 1 "89fda0284e008d2e0c980fb13f99a86d" 0.321570053209707 73 0.597188103947531 0.906490801701756
"74" 1 "89fda0284e008d2e0c980fb13f968eb0" 0.315004343138091 74 0.597188103947531 0.906490801701756
"75" 1 "89fda0284e008d2e0c980fb13f992e2c" 0.307884512436877 75 0.597188103947531 0.906490801701756
"76" 1 "89fda0284e008d2e0c980fb13f999c89" 0.307781469567858 76 0.597188103947531 0.906490801701756
"77" 1 "89fda0284e008d2e0c980fb13f9ad330" 0.305192310843373 77 0.597188103947531 0.906490801701756
"78" 1 "89fda0284e008d2e0c980fb13f95dbc7" 0.304868518283805 78 0.597188103947531 0.906490801701756
"79" 1 "89fda0284e008d2e0c980fb13f99f8e5" 0.301958660648023 79 0.597188103947531 0.906490801701756
"80" 1 "89fda0284e008d2e0c980fb13f995be3" 0.298403666413218 80 0.597188103947531 0.906490801701756
"81" 1 "89fda0284e008d2e0c980fb13f96442a" 0.298350659280604 81 0.597188103947531 0.906490801701756
"82" 1 "89fda0284e008d2e0c980fb13f97a0ca" 0.294378589451838 82 0.597188103947531 0.906490801701756
"83" 1 "89fda0284e008d2e0c980fb13f99a3ad" 0.2891973565098 83 0.597188103947531 0.906490801701756
"84" 1 "89fda0284e008d2e0c980fb13f964b7e" 0.283852330830074 84 0.597188103947531 0.906490801701756
"85" 1 "fcd13ae716841026ee760704bb0da4a8" 0.283504625752739 85 0.597188103947531 0.906490801701756
"86" 1 "89fda0284e008d2e0c980fb13f989136" 0.267620852602745 86 0.597188103947531 0.906490801701756
"87" 1 "89fda0284e008d2e0c980fb13f9623b3" 0.264234238056612 87 0.597188103947531 0.906490801701756
"88" 1 "89fda0284e008d2e0c980fb13f9509fd" 0.261499651953329 88 0.597188103947531 0.906490801701756
"89" 1 "89fda0284e008d2e0c980fb13f972945" 0.260878805230433 89 0.597188103947531 0.906490801701756
"90" 1 "89fda0284e008d2e0c980fb13f99d8c6" 0.237760555519713 90 0.597188103947531 0.906490801701756
"91" 1 "89fda0284e008d2e0c980fb13f96e561" 0.220119128730943 91 0.597188103947531 0.906490801701756
"92" 1 "89fda0284e008d2e0c980fb13f9b1273" 0.218367865575831 92 0.597188103947531 0.906490801701756
"93" 1 "89fda0284e008d2e0c980fb13f960194" 0.21733851298928 93 0.597188103947531 0.906490801701756
"94" 1 "89fda0284e008d2e0c980fb13f94d6ef" 0.210037732910636 94 0.597188103947531 0.906490801701756
"95" 1 "89fda0284e008d2e0c980fb13f996b98" 0.20941381756813 95 0.597188103947531 0.906490801701756
"96" 1 "89fda0284e008d2e0c980fb13f97cb4f" 0.207632611728368 96 0.597188103947531 0.906490801701756
"97" 1 "89fda0284e008d2e0c980fb13f98e475" 0.201161131042159 97 0.597188103947531 0.906490801701756
"98" 1 "89fda0284e008d2e0c980fb13f98f9d5" 0.194323559385867 98 0.597188103947531 0.906490801701756
"99" 1 "89fda0284e008d2e0c980fb13f97bafa" 0.192644461643291 99 0.597188103947531 0.906490801701756
"100" 1 "89fda0284e008d2e0c980fb13f9978cb" 0.191669019306737 100 0.597188103947531 0.906490801701756
"101" 1 "89fda0284e008d2e0c980fb13f94f3f9" 0.191118106307427 101 0.597188103947531 0.906490801701756
"102" 1 "89fda0284e008d2e0c980fb13f95f7a6" 0.190075323421414 102 0.597188103947531 0.906490801701756
"103" 1 "89fda0284e008d2e0c980fb13f975e5c" 0.187897810303185 103 0.597188103947531 0.906490801701756
"104" 1 "89fda0284e008d2e0c980fb13f970282" 0.18413665581153 104 0.597188103947531 0.906490801701756
"105" 1 "89fda0284e008d2e0c980fb13f98736b" 0.179398340688402 105 0.597188103947531 0.906490801701756
"106" 1 "89fda0284e008d2e0c980fb13f9a88cd" 0.166429080518466 106 0.597188103947531 0.906490801701756
"107" 1 "89fda0284e008d2e0c980fb13f9628e2" 0.165292804062195 107 0.597188103947531 0.906490801701756
"108" 1 "89fda0284e008d2e0c980fb13f994cf8" 0.163760482230625 108 0.597188103947531 0.906490801701756
"109" 1 "89fda0284e008d2e0c980fb13f985a55" 0.163760482230625 109 0.597188103947531 0.906490801701756
"110" 1 "89fda0284e008d2e0c980fb13f94fae5" 0.163623652239094 110 0.597188103947531 0.906490801701756
"111" 1 "89fda0284e008d2e0c980fb13f980116" 0.16036318297493 111 0.597188103947531 0.906490801701756
"112" 1 "89fda0284e008d2e0c980fb13f950688" 0.156578585082464 112 0.597188103947531 0.906490801701756
"113" 1 "70c6ba6f55ed21716fe725c21469c91d" 0.149076244340901 113 0.597188103947531 0.906490801701756
"114" 2 "89fda0284e008d2e0c980fb13f95d481" 4.26198822438255 1 0.573682070179976 0.515831517094039
"115" 2 "89fda0284e008d2e0c980fb13f97dff4" 2.34853010233927 2 0.573682070179976 0.515831517094039
"116" 2 "70c6ba6f55ed21716fe725c2146903eb" 2.28765700457835 3 0.573682070179976 0.515831517094039
"117" 2 "89fda0284e008d2e0c980fb13f97eeaa" 2.23074436423168 4 0.573682070179976 0.515831517094039
"118" 2 "89fda0284e008d2e0c980fb13f9628e2" 2.03164990511896 5 0.573682070179976 0.515831517094039
"119" 2 "89fda0284e008d2e0c980fb13f953df5" 1.5064563160708 6 0.573682070179976 0.515831517094039
"120" 2 "89fda0284e008d2e0c980fb13f9a6042" 1.4985531494863 7 0.573682070179976 0.515831517094039
"121" 2 "89fda0284e008d2e0c980fb13f9b46eb" 1.4928954261407 8 0.573682070179976 0.515831517094039
"122" 2 "89fda0284e008d2e0c980fb13f97cef7" 1.48407922911291 9 0.573682070179976 0.515831517094039
"123" 2 "89fda0284e008d2e0c980fb13f9ac931" 1.43066491864183 10 0.573682070179976 0.515831517094039
"124" 2 "89fda0284e008d2e0c980fb13f997d88" 1.3462288092048 11 0.573682070179976 0.515831517094039
"125" 2 "89fda0284e008d2e0c980fb13f9b323a" 1.22616273672128 12 0.573682070179976 0.515831517094039
"126" 2 "70c6ba6f55ed21716fe725c21469fe3b" 1.2217850811876 13 0.573682070179976 0.515831517094039
"127" 2 "89fda0284e008d2e0c980fb13f97850c" 1.07142180895934 14 0.573682070179976 0.515831517094039
"128" 2 "89fda0284e008d2e0c980fb13f97256b" 1.03811373846648 15 0.573682070179976 0.515831517094039
"129" 2 "89fda0284e008d2e0c980fb13f9b0cfa" 1.02853047478577 16 0.573682070179976 0.515831517094039
"130" 2 "89fda0284e008d2e0c980fb13f980116" 1.0124566470766 17 0.573682070179976 0.515831517094039
"131" 2 "89fda0284e008d2e0c980fb13f96807a" 0.965932088794632 18 0.573682070179976 0.515831517094039
"132" 2 "89fda0284e008d2e0c980fb13f970c18" 0.961685129541653 19 0.573682070179976 0.515831517094039
"133" 2 "89fda0284e008d2e0c980fb13f9b2365" 0.883523581586732 20 0.573682070179976 0.515831517094039
"134" 2 "89fda0284e008d2e0c980fb13f995be3" 0.882320413612064 21 0.573682070179976 0.515831517094039
"135" 2 "89fda0284e008d2e0c980fb13f95f7a6" 0.871611752974603 22 0.573682070179976 0.515831517094039
"136" 2 "89fda0284e008d2e0c980fb13f957a1e" 0.869922614556047 23 0.573682070179976 0.515831517094039
"137" 2 "89fda0284e008d2e0c980fb13f96372c" 0.84194420180048 24 0.573682070179976 0.515831517094039
"138" 2 "89fda0284e008d2e0c980fb13f97722c" 0.83075119737569 25 0.573682070179976 0.515831517094039
"139" 2 "89fda0284e008d2e0c980fb13f96ef9f" 0.82229395367615 26 0.573682070179976 0.515831517094039
"140" 2 "89fda0284e008d2e0c980fb13f9b1ab6" 0.820006576499495 27 0.573682070179976 0.515831517094039
"141" 2 "89fda0284e008d2e0c980fb13f98311d" 0.791379349233316 28 0.573682070179976 0.515831517094039
"142" 2 "89fda0284e008d2e0c980fb13f98872f" 0.789153449186775 29 0.573682070179976 0.515831517094039
"143" 2 "89fda0284e008d2e0c980fb13f950688" 0.766917091223394 30 0.573682070179976 0.515831517094039
"144" 2 "89fda0284e008d2e0c980fb13f975e5c" 0.7612831773868 31 0.573682070179976 0.515831517094039
"145" 2 "89fda0284e008d2e0c980fb13f96554b" 0.732714410115514 32 0.573682070179976 0.515831517094039
"146" 2 "89fda0284e008d2e0c980fb13f9623b3" 0.727655664276045 33 0.573682070179976 0.515831517094039
"147" 2 "89fda0284e008d2e0c980fb13f964b7e" 0.722006423343264 34 0.573682070179976 0.515831517094039
"148" 2 "89fda0284e008d2e0c980fb13f95f2b4" 0.721337991085838 35 0.573682070179976 0.515831517094039
"149" 2 "89fda0284e008d2e0c980fb13f97bafa" 0.709789096040682 36 0.573682070179976 0.515831517094039
"150" 2 "89fda0284e008d2e0c980fb13f96442a" 0.707127269526103 37 0.573682070179976 0.515831517094039
"151" 2 "89fda0284e008d2e0c980fb13f960ab3" 0.703876008359309 38 0.573682070179976 0.515831517094039
"152" 2 "89fda0284e008d2e0c980fb13f94e5b7" 0.692005586811231 39 0.573682070179976 0.515831517094039
"153" 2 "89fda0284e008d2e0c980fb13f964e6a" 0.683202495880457 40 0.573682070179976 0.515831517094039
"154" 2 "89fda0284e008d2e0c980fb13f9a7b0c" 0.658216684377671 41 0.573682070179976 0.515831517094039
"155" 2 "89fda0284e008d2e0c980fb13f9b19cd" 0.652034042859778 42 0.573682070179976 0.515831517094039
"156" 2 "89fda0284e008d2e0c980fb13f9aee39" 0.648717204777802 43 0.573682070179976 0.515831517094039
"157" 2 "89fda0284e008d2e0c980fb13f95e9b4" 0.644026860726316 44 0.573682070179976 0.515831517094039
"158" 2 "89fda0284e008d2e0c980fb13f968eb0" 0.634216908361229 45 0.573682070179976 0.515831517094039
"159" 2 "70c6ba6f55ed21716fe725c21469a1e0" 0.622120368543954 46 0.573682070179976 0.515831517094039
"160" 2 "89fda0284e008d2e0c980fb13f9aa5ec" 0.60965003451179 47 0.573682070179976 0.515831517094039
"161" 2 "89fda0284e008d2e0c980fb13f97583c" 0.607428976945286 48 0.573682070179976 0.515831517094039
"162" 2 "89fda0284e008d2e0c980fb13f979bb8" 0.587503057392379 49 0.573682070179976 0.515831517094039
"163" 2 "89fda0284e008d2e0c980fb13f976d3e" 0.578457345556818 50 0.573682070179976 0.515831517094039
"164" 2 "89fda0284e008d2e0c980fb13f9866e8" 0.572008331109099 51 0.573682070179976 0.515831517094039
"165" 2 "89fda0284e008d2e0c980fb13f9a5551" 0.56900127076068 52 0.573682070179976 0.515831517094039
"166" 2 "89fda0284e008d2e0c980fb13f95fe45" 0.565612415773352 53 0.573682070179976 0.515831517094039
"167" 2 "89fda0284e008d2e0c980fb13f94f406" 0.552853674761781 54 0.573682070179976 0.515831517094039
"168" 2 "89fda0284e008d2e0c980fb13f9b3f75" 0.550953379266335 55 0.573682070179976 0.515831517094039
"169" 2 "89fda0284e008d2e0c980fb13f95477d" 0.550305733973046 56 0.573682070179976 0.515831517094039
"170" 2 "89fda0284e008d2e0c980fb13f99d8c6" 0.54155322180703 57 0.573682070179976 0.515831517094039
"171" 2 "89fda0284e008d2e0c980fb13f969126" 0.539383281766696 58 0.573682070179976 0.515831517094039
"172" 2 "89fda0284e008d2e0c980fb13f9a6a78" 0.539083370027574 59 0.573682070179976 0.515831517094039
"173" 2 "89fda0284e008d2e0c980fb13f99e74b" 0.53849429688592 60 0.573682070179976 0.515831517094039
"174" 2 "89fda0284e008d2e0c980fb13f956dab" 0.530993880441695 61 0.573682070179976 0.515831517094039
"175" 2 "89fda0284e008d2e0c980fb13f99fba3" 0.528600357240177 62 0.573682070179976 0.515831517094039
"176" 2 "89fda0284e008d2e0c980fb13f9b1c77" 0.5244597281609 63 0.573682070179976 0.515831517094039
"177" 2 "89fda0284e008d2e0c980fb13f966e31" 0.518115902626756 64 0.573682070179976 0.515831517094039
"178" 2 "89fda0284e008d2e0c980fb13f97d834" 0.508704425483524 65 0.573682070179976 0.515831517094039
"179" 2 "70c6ba6f55ed21716fe725c21469d627" 0.496123201615218 66 0.573682070179976 0.515831517094039
"180" 2 "89fda0284e008d2e0c980fb13f9917a0" 0.493873296015425 67 0.573682070179976 0.515831517094039
"181" 2 "89fda0284e008d2e0c980fb13f982710" 0.488261316521167 68 0.573682070179976 0.515831517094039
"182" 2 "89fda0284e008d2e0c980fb13f95dbc7" 0.481594440028822 69 0.573682070179976 0.515831517094039
"183" 2 "fcd13ae716841026ee760704bb0d99ee" 0.471894760915912 70 0.573682070179976 0.515831517094039
"184" 2 "89fda0284e008d2e0c980fb13f98736b" 0.460714191488502 71 0.573682070179976 0.515831517094039
"185" 2 "89fda0284e008d2e0c980fb13f99f8e5" 0.457500330452399 72 0.573682070179976 0.515831517094039
"186" 2 "89fda0284e008d2e0c980fb13f951435" 0.451701785249768 73 0.573682070179976 0.515831517094039
"187" 2 "89fda0284e008d2e0c980fb13f987fd5" 0.449678428483147 74 0.573682070179976 0.515831517094039
"188" 2 "89fda0284e008d2e0c980fb13f979609" 0.44701513880226 75 0.573682070179976 0.515831517094039
"189" 2 "89fda0284e008d2e0c980fb13f95bb9f" 0.438508437982061 76 0.573682070179976 0.515831517094039
"190" 2 "fcd13ae716841026ee760704bb0d7fee" 0.431508936282896 77 0.573682070179976 0.515831517094039
"191" 2 "89fda0284e008d2e0c980fb13f960194" 0.431405593279555 78 0.573682070179976 0.515831517094039
"192" 2 "89fda0284e008d2e0c980fb13f99f651" 0.425092687150699 79 0.573682070179976 0.515831517094039
"193" 2 "89fda0284e008d2e0c980fb13f9735c8" 0.422742326158036 80 0.573682070179976 0.515831517094039
"194" 2 "70c6ba6f55ed21716fe725c21469e6ed" 0.419050061920066 81 0.573682070179976 0.515831517094039
"195" 2 "89fda0284e008d2e0c980fb13f99886e" 0.416251121459934 82 0.573682070179976 0.515831517094039
"196" 2 "89fda0284e008d2e0c980fb13f983d38" 0.401924547264262 83 0.573682070179976 0.515831517094039
"197" 2 "89fda0284e008d2e0c980fb13f9992a6" 0.401807868911432 84 0.573682070179976 0.515831517094039
"198" 2 "89fda0284e008d2e0c980fb13f96f087" 0.397772851603143 85 0.573682070179976 0.515831517094039
"199" 2 "89fda0284e008d2e0c980fb13f99fa39" 0.394296139499345 86 0.573682070179976 0.515831517094039
"200" 2 "89fda0284e008d2e0c980fb13f996b98" 0.392887543440921 87 0.573682070179976 0.515831517094039
"201" 2 "70c6ba6f55ed21716fe725c214692ffd" 0.388434747154061 88 0.573682070179976 0.515831517094039
"202" 2 "89fda0284e008d2e0c980fb13f9899b3" 0.385025533381577 89 0.573682070179976 0.515831517094039
"203" 2 "89fda0284e008d2e0c980fb13f980ee3" 0.383491546231721 90 0.573682070179976 0.515831517094039
"204" 2 "89fda0284e008d2e0c980fb13f9ad330" 0.37260504332095 91 0.573682070179976 0.515831517094039
"205" 2 "89fda0284e008d2e0c980fb13f95b755" 0.371469196654763 92 0.573682070179976 0.515831517094039
"206" 2 "89fda0284e008d2e0c980fb13f978e69" 0.366597389307977 93 0.573682070179976 0.515831517094039
"207" 2 "89fda0284e008d2e0c980fb13f9b5439" 0.3599371346574 94 0.573682070179976 0.515831517094039
"208" 2 "89fda0284e008d2e0c980fb13f97e56a" 0.359521742490513 95 0.573682070179976 0.515831517094039
"209" 2 "89fda0284e008d2e0c980fb13f970282" 0.348239506514064 96 0.573682070179976 0.515831517094039
"210" 2 "89fda0284e008d2e0c980fb13f9528e1" 0.346259605677333 97 0.573682070179976 0.515831517094039
"211" 2 "89fda0284e008d2e0c980fb13f99b52b" 0.338652422229519 98 0.573682070179976 0.515831517094039
"212" 2 "89fda0284e008d2e0c980fb13f994cf8" 0.3330006249255 99 0.573682070179976 0.515831517094039
"213" 2 "89fda0284e008d2e0c980fb13f95300e" 0.327681060400691 100 0.573682070179976 0.515831517094039
"214" 2 "89fda0284e008d2e0c980fb13f9a6d98" 0.325321038940479 101 0.573682070179976 0.515831517094039
"215" 2 "89fda0284e008d2e0c980fb13f961f23" 0.323661159343284 102 0.573682070179976 0.515831517094039
"216" 2 "89fda0284e008d2e0c980fb13f950883" 0.323574183096687 103 0.573682070179976 0.515831517094039
"217" 2 "89fda0284e008d2e0c980fb13f9509fd" 0.318126866390508 104 0.573682070179976 0.515831517094039
"218" 2 "89fda0284e008d2e0c980fb13f99a86d" 0.299665505467694 105 0.573682070179976 0.515831517094039
"219" 2 "89fda0284e008d2e0c980fb13f98f9d5" 0.287665509821549 106 0.573682070179976 0.515831517094039
"220" 2 "fcd13ae716841026ee760704bb0d89b2" 0.283818097909492 107 0.573682070179976 0.515831517094039
"221" 2 "89fda0284e008d2e0c980fb13f950d25" 0.274258396448436 108 0.573682070179976 0.515831517094039
"222" 2 "89fda0284e008d2e0c980fb13f958239" 0.267421340385878 109 0.573682070179976 0.515831517094039
"223" 2 "89fda0284e008d2e0c980fb13f999899" 0.263366734002686 110 0.573682070179976 0.515831517094039
"224" 2 "89fda0284e008d2e0c980fb13f981bae" 0.262559975391027 111 0.573682070179976 0.515831517094039
"225" 2 "89fda0284e008d2e0c980fb13f9a94f7" 0.258501956098808 112 0.573682070179976 0.515831517094039
"226" 2 "89fda0284e008d2e0c980fb13f95cb81" 0.255468378654206 113 0.573682070179976 0.515831517094039
"227" 2 "89fda0284e008d2e0c980fb13f9ab9a8" 0.250430211272371 114 0.573682070179976 0.515831517094039
"228" 2 "89fda0284e008d2e0c980fb13f966281" 0.250311062640536 115 0.573682070179976 0.515831517094039
"229" 2 "89fda0284e008d2e0c980fb13f9a51a9" 0.24360529544249 116 0.573682070179976 0.515831517094039
"230" 2 "89fda0284e008d2e0c980fb13f958a63" 0.234430864636497 117 0.573682070179976 0.515831517094039
"231" 2 "89fda0284e008d2e0c980fb13f967b9f" 0.227043158529347 118 0.573682070179976 0.515831517094039
"232" 2 "89fda0284e008d2e0c980fb13f97540b" 0.225835466198244 119 0.573682070179976 0.515831517094039
"233" 2 "89fda0284e008d2e0c980fb13f98b956" 0.219937600030804 120 0.573682070179976 0.515831517094039
"234" 2 "89fda0284e008d2e0c980fb13f99c940" 0.219008004373528 121 0.573682070179976 0.515831517094039
"235" 2 "89fda0284e008d2e0c980fb13f97a0ca" 0.218925019295678 122 0.573682070179976 0.515831517094039
"236" 2 "89fda0284e008d2e0c980fb13f98317d" 0.216605598276177 123 0.573682070179976 0.515831517094039
"237" 2 "89fda0284e008d2e0c980fb13f97b53a" 0.215473157137012 124 0.573682070179976 0.515831517094039
"238" 2 "89fda0284e008d2e0c980fb13f954d49" 0.208071412450522 125 0.573682070179976 0.515831517094039
"239" 2 "89fda0284e008d2e0c980fb13f992222" 0.201902188483767 126 0.573682070179976 0.515831517094039
"240" 2 "89fda0284e008d2e0c980fb13f987d0e" 0.20050685495371 127 0.573682070179976 0.515831517094039
"241" 2 "89fda0284e008d2e0c980fb13f9b1273" 0.198156523831538 128 0.573682070179976 0.515831517094039
"242" 2 "89fda0284e008d2e0c980fb13f976515" 0.196864451139321 129 0.573682070179976 0.515831517094039
"243" 2 "89fda0284e008d2e0c980fb13f9a3e49" 0.194043481765058 130 0.573682070179976 0.515831517094039
"244" 2 "89fda0284e008d2e0c980fb13f985425" 0.193375715227061 131 0.573682070179976 0.515831517094039
"245" 2 "89fda0284e008d2e0c980fb13f98fe2e" 0.191281597162592 132 0.573682070179976 0.515831517094039
"246" 2 "70c6ba6f55ed21716fe725c214694627" 0.191281597162592 133 0.573682070179976 0.515831517094039
"247" 2 "89fda0284e008d2e0c980fb13f973bdc" 0.191281597162592 134 0.573682070179976 0.515831517094039
"248" 2 "89fda0284e008d2e0c980fb13f992875" 0.191096132188552 135 0.573682070179976 0.515831517094039
"249" 2 "89fda0284e008d2e0c980fb13f952278" 0.187054343910092 136 0.573682070179976 0.515831517094039
"250" 2 "89fda0284e008d2e0c980fb13f985a55" 0.185923327098435 137 0.573682070179976 0.515831517094039
