"chw" "cumulative" "total"
"1" "70c6ba6f55ed21716fe725c2146903eb" 132.541982034195 206.260097126122
"2" "70c6ba6f55ed21716fe725c214691571" 120.785328998536 55.5432139209931
"3" "70c6ba6f55ed21716fe725c214692ffd" 228.158450399936 91.4061840461098
"4" "70c6ba6f55ed21716fe725c214694428" 268.207942519021 39.0043424282407
"5" "70c6ba6f55ed21716fe725c214694627" 210.019097798372 55.7469653538553
"6" "70c6ba6f55ed21716fe725c2146966b6" 64.5827688041817 35.8648144641607
"7" "70c6ba6f55ed21716fe725c2146972eb" 146.036864921605 51.7265032127033
"8" "70c6ba6f55ed21716fe725c2146982df" 251.241476690639 183.684174624103
"9" "70c6ba6f55ed21716fe725c21469a1e0" 253.938566697823 65.6561201969375
"10" "70c6ba6f55ed21716fe725c21469ace7" 207.750707283479 83.9249379151525
"11" "70c6ba6f55ed21716fe725c21469c91d" 210.380913354683 79.3217978227482
"12" "70c6ba6f55ed21716fe725c21469d627" 206.007788301041 58.1432918289086
"13" "70c6ba6f55ed21716fe725c21469e6ed" 303.273628827483 78.484644271555
"14" "70c6ba6f55ed21716fe725c21469fe3b" 653.548236441078 248.158332574683
"15" "89fda0284e008d2e0c980fb13f94d6ef" 389.899520196621 119.013310644329
"16" "89fda0284e008d2e0c980fb13f94e5b7" 1271.98177621567 692.591579928257
"17" "89fda0284e008d2e0c980fb13f94e6b6" 145.597200294593 76.9980849159571
"18" "89fda0284e008d2e0c980fb13f94f3f9" 159.45938027029 96.3702114187815
"19" "89fda0284e008d2e0c980fb13f94f406" 348.485727860834 52.6592695769913
"20" "89fda0284e008d2e0c980fb13f94fae5" 385.463625143092 147.235515018728
"21" "89fda0284e008d2e0c980fb13f950688" 237.711240613706 48.9712536343576
"22" "89fda0284e008d2e0c980fb13f950883" 95.1193930029252 49.6028271463354
"23" "89fda0284e008d2e0c980fb13f9509fd" 294.03835984447 40.8762089385357
"24" "89fda0284e008d2e0c980fb13f950d25" 257.894057897892 40.6677576021712
"25" "89fda0284e008d2e0c980fb13f951435" 446.641660934157 113.955122782993
"26" "89fda0284e008d2e0c980fb13f95205a" 265.457319422116 75.8379983327282
"27" "89fda0284e008d2e0c980fb13f952278" 506.111780767183 145.768808740448
"28" "89fda0284e008d2e0c980fb13f9528e1" 400.979277561812 83.8093517540253
"29" "89fda0284e008d2e0c980fb13f95300e" 429.320046900515 80.7662753182074
"30" "89fda0284e008d2e0c980fb13f953df5" 700.229213608516 104.11869065269
"31" "89fda0284e008d2e0c980fb13f95477d" 396.459671642876 87.1253675438813
"32" "89fda0284e008d2e0c980fb13f954d49" 239.039313407132 104.079125839989
"33" "89fda0284e008d2e0c980fb13f955485" 587.472137342157 145.719230653792
"34" "89fda0284e008d2e0c980fb13f955cb1" 135.00362609374 37.976017695622
"35" "89fda0284e008d2e0c980fb13f95623e" 364.551458983524 105.886708251318
"36" "89fda0284e008d2e0c980fb13f956856" 214.639151288139 47.7832217248977
"37" "89fda0284e008d2e0c980fb13f956dab" 168.02409830052 63.522781404216
"38" "89fda0284e008d2e0c980fb13f957a1e" 692.747594856677 284.817994878825
"39" "89fda0284e008d2e0c980fb13f958016" 197.067074136374 171.184558188433
"40" "89fda0284e008d2e0c980fb13f958239" 628.209202422924 118.087622823114
"41" "89fda0284e008d2e0c980fb13f958a63" 28.7893049999605 21.2305277956024
"42" "89fda0284e008d2e0c980fb13f9597bc" 326.622314762951 37.0029798679212
"43" "89fda0284e008d2e0c980fb13f959c0a" 120.53545310471 52.0779265166818
"44" "89fda0284e008d2e0c980fb13f95a0fb" 87.2596149841413 43.0281935861356
"45" "89fda0284e008d2e0c980fb13f95ad0e" 44.0415606034724 53.1009410083627
"46" "89fda0284e008d2e0c980fb13f95b755" 559.920113301174 120.060050648682
"47" "89fda0284e008d2e0c980fb13f95bb9f" 197.068748679099 87.9099413348954
"48" "89fda0284e008d2e0c980fb13f95cb81" 81.800298553597 94.8736187847382
"49" "89fda0284e008d2e0c980fb13f95d481" 436.359274101819 395.769043994601
"50" "89fda0284e008d2e0c980fb13f95dbc7" 146.533959495957 49.8273025901956
"51" "89fda0284e008d2e0c980fb13f95e9b4" 424.829475704072 96.0967468317518
"52" "89fda0284e008d2e0c980fb13f95f2b4" 515.314070293875 157.72200575502
"53" "89fda0284e008d2e0c980fb13f95f7a6" 530.218984661685 210.466949203142
"54" "89fda0284e008d2e0c980fb13f95fe45" 541.759548038875 214.758359620767
"55" "89fda0284e008d2e0c980fb13f960194" 315.22827267888 81.6799091742892
"56" "89fda0284e008d2e0c980fb13f960ab3" 452.598632050274 123.437334084439
"57" "89fda0284e008d2e0c980fb13f96114d" 107.819683540054 34.7475697855325
"58" "89fda0284e008d2e0c980fb13f961f23" 548.550885135245 176.561308785798
"59" "89fda0284e008d2e0c980fb13f9623b3" 390.898631722284 76.758726020171
"60" "89fda0284e008d2e0c980fb13f9628e2" 996.403780910466 178.895852386244
"61" "89fda0284e008d2e0c980fb13f96372c" 720.266105104517 290.617143579201
"62" "89fda0284e008d2e0c980fb13f96442a" 488.041328869556 120.121042648261
"63" "89fda0284e008d2e0c980fb13f964b7e" 642.180335415322 173.594662798905
"64" "89fda0284e008d2e0c980fb13f964e6a" 590.509017221322 160.462521915987
"65" "89fda0284e008d2e0c980fb13f96554b" 506.314592643099 112.191084069012
"66" "89fda0284e008d2e0c980fb13f966281" 477.352278024581 70.7396144107279
"67" "89fda0284e008d2e0c980fb13f966e31" 439.483317741024 82.4669345486176
"68" "89fda0284e008d2e0c980fb13f966efc" 589.453676924742 197.578896078001
"69" "89fda0284e008d2e0c980fb13f967b9f" 118.175252346397 37.7069808131748
"70" "89fda0284e008d2e0c980fb13f96807a" 1020.15903146815 268.722365299041
"71" "89fda0284e008d2e0c980fb13f968eb0" 544.181027316935 92.1230615410558
"72" "89fda0284e008d2e0c980fb13f969126" 686.130254977597 258.125604493908
"73" "89fda0284e008d2e0c980fb13f9692b3" 375.945435166594 79.8368377186483
"74" "89fda0284e008d2e0c980fb13f96a690" 54.3680585203759 28.6783355493355
"75" "89fda0284e008d2e0c980fb13f96a8a3" 132.507634540759 64.0926896591822
"76" "89fda0284e008d2e0c980fb13f96bd60" 19.7730484011375 19.7959791327404
"77" "89fda0284e008d2e0c980fb13f96c45a" 347.041810326363 87.1489056131758
"78" "89fda0284e008d2e0c980fb13f96cf64" 43.2891785271222 39.1490001958111
"79" "89fda0284e008d2e0c980fb13f96de63" 134.845839809964 56.1674138341341
"80" "89fda0284e008d2e0c980fb13f96e561" 61.7404123568412 17.1449335314358
"81" "89fda0284e008d2e0c980fb13f96ef9f" 166.795378924486 93.1327120104393
"82" "89fda0284e008d2e0c980fb13f96f087" 111.188772216983 44.4239297228067
"83" "89fda0284e008d2e0c980fb13f96fddb" 67.0964113194089 19.6181776403596
"84" "89fda0284e008d2e0c980fb13f970282" 259.017943457081 83.7110932369194
"85" "89fda0284e008d2e0c980fb13f97031c" 100.757221606821 100.963776962443
"86" "89fda0284e008d2e0c980fb13f970c18" 289.710000949116 194.00657354699
"87" "89fda0284e008d2e0c980fb13f97256b" 188.802238591855 71.7152311002612
"88" "89fda0284e008d2e0c980fb13f972945" 197.153218321451 88.2318209039183
"89" "89fda0284e008d2e0c980fb13f9735c8" 263.818041751628 40.5513942643052
"90" "89fda0284e008d2e0c980fb13f973bdc" 245.2009665392 70.1573767911283
"91" "89fda0284e008d2e0c980fb13f97478a" 259.587317737659 112.779556134343
"92" "89fda0284e008d2e0c980fb13f97540b" 50.6245594779034 15.9018687479338
"93" "89fda0284e008d2e0c980fb13f97583c" 232.342123759178 24.0585156823762
"94" "89fda0284e008d2e0c980fb13f975e5c" 214.768255211259 111.599276664261
"95" "89fda0284e008d2e0c980fb13f976515" 135.780561196872 46.2116275286766
"96" "89fda0284e008d2e0c980fb13f976b14" 128.704118456929 59.9430400697453
"97" "89fda0284e008d2e0c980fb13f976d3e" 405.965401502173 218.956227919493
"98" "89fda0284e008d2e0c980fb13f97710a" 41.5927503249641 26.1761463092494
"99" "89fda0284e008d2e0c980fb13f97722c" 413.604721704476 122.914304113993
"100" "89fda0284e008d2e0c980fb13f978216" 462.88871614029 131.164280873261
"101" "89fda0284e008d2e0c980fb13f97850c" 949.736334740467 346.15350920328
"102" "89fda0284e008d2e0c980fb13f978578" 222.32204624374 58.441635066377
"103" "89fda0284e008d2e0c980fb13f978e69" 217.18600995651 83.3605356744635
"104" "89fda0284e008d2e0c980fb13f979609" 654.471674259839 297.032418817221
"105" "89fda0284e008d2e0c980fb13f979bb8" 141.833259652953 53.9621511822006
"106" "89fda0284e008d2e0c980fb13f97a0ca" 229.453084585919 76.8991444399654
"107" "89fda0284e008d2e0c980fb13f97ae9f" 160.268179674108 83.8071328403998
"108" "89fda0284e008d2e0c980fb13f97b53a" 90.076553417108 44.4304326466686
"109" "89fda0284e008d2e0c980fb13f97bafa" 602.22529152529 124.175820701902
"110" "89fda0284e008d2e0c980fb13f97bdf2" 114.814957015827 42.4883560072726
"111" "89fda0284e008d2e0c980fb13f97cb4f" 59.5462823877812 32.0313858199736
"112" "89fda0284e008d2e0c980fb13f97cef7" 695.307048716983 216.905494775404
"113" "89fda0284e008d2e0c980fb13f97d834" 460.913293454821 90.4279433210049
"114" "89fda0284e008d2e0c980fb13f97dff4" 772.882246055343 229.525164500153
"115" "89fda0284e008d2e0c980fb13f97e56a" 703.223035648788 273.703501985056
"116" "89fda0284e008d2e0c980fb13f97eeaa" 927.043108779956 432.424954075815
"117" "89fda0284e008d2e0c980fb13f97fc0a" 281.959851729417 55.0859399862951
"118" "89fda0284e008d2e0c980fb13f980116" 466.854860490861 150.125811392686
"119" "89fda0284e008d2e0c980fb13f980ee3" 148.257749875284 63.1328053486258
"120" "89fda0284e008d2e0c980fb13f981bae" 198.584208609897 26.3990688826103
"121" "89fda0284e008d2e0c980fb13f982710" 361.046553920221 83.6736971528006
"122" "89fda0284e008d2e0c980fb13f98311d" 168.726416617423 48.9024813946224
"123" "89fda0284e008d2e0c980fb13f98317d" 325.003661190366 102.527780220795
"124" "89fda0284e008d2e0c980fb13f983809" 394.432951614142 133.42439662989
"125" "89fda0284e008d2e0c980fb13f983d38" 434.092152635499 111.565599850701
"126" "89fda0284e008d2e0c980fb13f9849f8" 104.547384357538 29.2063309133134
"127" "89fda0284e008d2e0c980fb13f985425" 392.916748520771 136.705312980071
"128" "89fda0284e008d2e0c980fb13f9859d8" 98.9512858846049 66.4910086004288
"129" "89fda0284e008d2e0c980fb13f985a55" 181.420156733358 39.7626806498766
"130" "89fda0284e008d2e0c980fb13f9866e8" 611.273767693656 276.955105790232
"131" "89fda0284e008d2e0c980fb13f98736b" 485.808096291681 92.9788649357754
"132" "89fda0284e008d2e0c980fb13f987d0e" 259.207293638132 70.5695444542745
"133" "89fda0284e008d2e0c980fb13f987fd5" 203.535399334357 30.6515933332009
"134" "89fda0284e008d2e0c980fb13f98872f" 856.523286469372 430.85862486271
"135" "89fda0284e008d2e0c980fb13f989136" 601.770132565073 216.834503841486
"136" "89fda0284e008d2e0c980fb13f9899b3" 155.694109455014 95.0980375764651
"137" "89fda0284e008d2e0c980fb13f98a6d5" 430.972663036457 141.161429973787
"138" "89fda0284e008d2e0c980fb13f98abea" 516.517228019832 160.161875811233
"139" "89fda0284e008d2e0c980fb13f98af77" 733.855858696588 222.08299372609
"140" "89fda0284e008d2e0c980fb13f98b956" 528.777466494368 246.922124773275
"141" "89fda0284e008d2e0c980fb13f98c6e0" 152.977077412074 95.8005542747692
"142" "89fda0284e008d2e0c980fb13f98d506" 565.596056274319 149.988815169649
"143" "89fda0284e008d2e0c980fb13f98d9d7" 295.193632126585 73.9166553428882
"144" "89fda0284e008d2e0c980fb13f98e475" 196.549572498992 60.7328527241991
"145" "89fda0284e008d2e0c980fb13f98ed57" 666.153740837383 100.680228311071
"146" "89fda0284e008d2e0c980fb13f98f9d5" 128.833939256872 54.7810592415574
"147" "89fda0284e008d2e0c980fb13f98fd43" 73.1815434713101 83.0343939416771
