"week" "chw" "score" "rank" "week_mean" "week_sd" "threshold"
"2028" 33 "70c6ba6f55ed21716fe725c2146982df" 22.659642972617 30 27.2843295416794 20.7816852139699 68.8476999696192
"2029" 33 "89fda0284e008d2e0c980fb13f96de63" 21.8630326111899 31 27.2843295416794 20.7816852139699 68.8476999696192
"2030" 33 "89fda0284e008d2e0c980fb13f9b2365" 21.5523196288791 32 27.2843295416794 20.7816852139699 68.8476999696192
"2031" 33 "70c6ba6f55ed21716fe725c21469fe3b" 20.403061366348 33 27.2843295416794 20.7816852139699 68.8476999696192
"2032" 33 "89fda0284e008d2e0c980fb13f9aa5ec" 20.0785393022069 34 27.2843295416794 20.7816852139699 68.8476999696192
"2033" 33 "89fda0284e008d2e0c980fb13f950883" 19.4119678536116 35 27.2843295416794 20.7816852139699 68.8476999696192
"2034" 33 "89fda0284e008d2e0c980fb13f9b1ab6" 18.6208341893159 36 27.2843295416794 20.7816852139699 68.8476999696192
"2035" 33 "89fda0284e008d2e0c980fb13f95477d" 18.0073515973268 37 27.2843295416794 20.7816852139699 68.8476999696192
"2036" 33 "89fda0284e008d2e0c980fb13f97ae9f" 17.6646471210421 38 27.2843295416794 20.7816852139699 68.8476999696192
"2037" 33 "89fda0284e008d2e0c980fb13f96114d" 17.5812766960186 39 27.2843295416794 20.7816852139699 68.8476999696192
"2038" 33 "89fda0284e008d2e0c980fb13f97850c" 16.9467352619483 40 27.2843295416794 20.7816852139699 68.8476999696192
"2039" 33 "89fda0284e008d2e0c980fb13f97bafa" 16.9065505326212 41 27.2843295416794 20.7816852139699 68.8476999696192
"2040" 33 "89fda0284e008d2e0c980fb13f96ef9f" 16.8333717444075 42 27.2843295416794 20.7816852139699 68.8476999696192
"2041" 33 "89fda0284e008d2e0c980fb13f99c940" 16.8333717444075 43 27.2843295416794 20.7816852139699 68.8476999696192
"2042" 33 "89fda0284e008d2e0c980fb13f951435" 16.2221967743341 44 27.2843295416794 20.7816852139699 68.8476999696192
"2043" 33 "89fda0284e008d2e0c980fb13f96807a" 16.2209363423477 45 27.2843295416794 20.7816852139699 68.8476999696192
"2044" 33 "89fda0284e008d2e0c980fb13f9623b3" 16.0043678914679 46 27.2843295416794 20.7816852139699 68.8476999696192
"2045" 33 "89fda0284e008d2e0c980fb13f976b14" 15.9008865693092 47 27.2843295416794 20.7816852139699 68.8476999696192
"2046" 33 "89fda0284e008d2e0c980fb13f954d49" 15.7192606736727 48 27.2843295416794 20.7816852139699 68.8476999696192
"2047" 33 "70c6ba6f55ed21716fe725c21469ace7" 15.2290391708501 49 27.2843295416794 20.7816852139699 68.8476999696192
"2048" 33 "89fda0284e008d2e0c980fb13f969126" 15.1629644601006 50 27.2843295416794 20.7816852139699 68.8476999696192
"2049" 33 "89fda0284e008d2e0c980fb13f95e9b4" 14.9506960616466 51 27.2843295416794 20.7816852139699 68.8476999696192
"2050" 33 "70c6ba6f55ed21716fe725c21469e6ed" 14.7725965095248 52 27.2843295416794 20.7816852139699 68.8476999696192
"2051" 33 "89fda0284e008d2e0c980fb13f9a88cd" 14.4390016162756 53 27.2843295416794 20.7816852139699 68.8476999696192
"2052" 33 "89fda0284e008d2e0c980fb13f980116" 14.1109802227561 54 27.2843295416794 20.7816852139699 68.8476999696192
"2053" 33 "89fda0284e008d2e0c980fb13f95f2b4" 14.0818951958061 55 27.2843295416794 20.7816852139699 68.8476999696192
"2054" 33 "89fda0284e008d2e0c980fb13f953df5" 13.7350290021936 56 27.2843295416794 20.7816852139699 68.8476999696192
"2055" 33 "89fda0284e008d2e0c980fb13f97eeaa" 13.4649382577321 57 27.2843295416794 20.7816852139699 68.8476999696192
"2056" 33 "89fda0284e008d2e0c980fb13f97540b" 13.3260378318833 58 27.2843295416794 20.7816852139699 68.8476999696192
"2057" 33 "89fda0284e008d2e0c980fb13f95f7a6" 13.2538936133555 59 27.2843295416794 20.7816852139699 68.8476999696192
"2058" 33 "70c6ba6f55ed21716fe725c214692ffd" 12.7424843346049 60 27.2843295416794 20.7816852139699 68.8476999696192
"2059" 33 "89fda0284e008d2e0c980fb13f99f8e5" 12.4680937997426 61 27.2843295416794 20.7816852139699 68.8476999696192
"2060" 33 "89fda0284e008d2e0c980fb13f9a51a9" 11.66165905478 62 27.2843295416794 20.7816852139699 68.8476999696192
"2061" 33 "89fda0284e008d2e0c980fb13f99f90d" 11.6075418716467 63 27.2843295416794 20.7816852139699 68.8476999696192
"2062" 33 "89fda0284e008d2e0c980fb13f959c0a" 11.4077666646976 64 27.2843295416794 20.7816852139699 68.8476999696192
"2063" 33 "89fda0284e008d2e0c980fb13f96554b" 11.4019927289709 65 27.2843295416794 20.7816852139699 68.8476999696192
"2064" 33 "89fda0284e008d2e0c980fb13f9b1c77" 10.3267737375668 66 27.2843295416794 20.7816852139699 68.8476999696192
"2065" 33 "89fda0284e008d2e0c980fb13f9a3e49" 10.2586155341476 67 27.2843295416794 20.7816852139699 68.8476999696192
"2066" 33 "70c6ba6f55ed21716fe725c214694428" 10.1137239583749 68 27.2843295416794 20.7816852139699 68.8476999696192
"2067" 34 "89fda0284e008d2e0c980fb13f952278" 140.729040920731 1 31.6836897879538 22.0653522977614 75.8143943834766
"2068" 34 "89fda0284e008d2e0c980fb13f9597bc" 104.846833458125 2 31.6836897879538 22.0653522977614 75.8143943834766
"2069" 34 "89fda0284e008d2e0c980fb13f99fba3" 99.4382082184864 3 31.6836897879538 22.0653522977614 75.8143943834766
"2070" 34 "89fda0284e008d2e0c980fb13f957a1e" 97.9623893376826 4 31.6836897879538 22.0653522977614 75.8143943834766
"2071" 34 "89fda0284e008d2e0c980fb13f98ed57" 77.2090900996489 5 31.6836897879538 22.0653522977614 75.8143943834766
"2072" 34 "89fda0284e008d2e0c980fb13f95e9b4" 66.216952783693 6 31.6836897879538 22.0653522977614 75.8143943834766
"2073" 34 "89fda0284e008d2e0c980fb13f955485" 65.7152194003762 7 31.6836897879538 22.0653522977614 75.8143943834766
"2074" 34 "89fda0284e008d2e0c980fb13f99a3ad" 62.3448667649039 8 31.6836897879538 22.0653522977614 75.8143943834766
"2075" 34 "89fda0284e008d2e0c980fb13f956856" 60.5393126237625 9 31.6836897879538 22.0653522977614 75.8143943834766
"2076" 34 "89fda0284e008d2e0c980fb13f95f2b4" 56.3366702618392 10 31.6836897879538 22.0653522977614 75.8143943834766
"2077" 34 "89fda0284e008d2e0c980fb13f953df5" 55.776808780238 11 31.6836897879538 22.0653522977614 75.8143943834766
"2078" 34 "89fda0284e008d2e0c980fb13f9a6a78" 54.0955813963576 12 31.6836897879538 22.0653522977614 75.8143943834766
"2079" 34 "89fda0284e008d2e0c980fb13f968eb0" 53.9100021938032 13 31.6836897879538 22.0653522977614 75.8143943834766
"2080" 34 "89fda0284e008d2e0c980fb13f98736b" 53.2825404639285 14 31.6836897879538 22.0653522977614 75.8143943834766
"2081" 34 "89fda0284e008d2e0c980fb13f996b98" 52.4578562610082 15 31.6836897879538 22.0653522977614 75.8143943834766
"2082" 34 "70c6ba6f55ed21716fe725c2146982df" 49.1624003122859 16 31.6836897879538 22.0653522977614 75.8143943834766
"2083" 34 "89fda0284e008d2e0c980fb13f9917a0" 48.635927547596 17 31.6836897879538 22.0653522977614 75.8143943834766
"2084" 34 "89fda0284e008d2e0c980fb13f950d25" 46.7651294963846 18 31.6836897879538 22.0653522977614 75.8143943834766
"2085" 34 "89fda0284e008d2e0c980fb13f96554b" 46.6806593943454 19 31.6836897879538 22.0653522977614 75.8143943834766
"2086" 34 "89fda0284e008d2e0c980fb13f9ad060" 45.2204318245685 20 31.6836897879538 22.0653522977614 75.8143943834766
"2087" 34 "89fda0284e008d2e0c980fb13f9866e8" 45.1453862280427 21 31.6836897879538 22.0653522977614 75.8143943834766
"2088" 34 "fcd13ae716841026ee760704bb0da4a8" 43.8393724057724 22 31.6836897879538 22.0653522977614 75.8143943834766
"2089" 34 "89fda0284e008d2e0c980fb13f9a06a3" 43.7232670752395 23 31.6836897879538 22.0653522977614 75.8143943834766
"2090" 34 "89fda0284e008d2e0c980fb13f964b7e" 43.7001552235706 24 31.6836897879538 22.0653522977614 75.8143943834766
"2091" 34 "89fda0284e008d2e0c980fb13f966e31" 41.4517240045546 25 31.6836897879538 22.0653522977614 75.8143943834766
"2092" 34 "89fda0284e008d2e0c980fb13f97722c" 38.910435964587 26 31.6836897879538 22.0653522977614 75.8143943834766
"2093" 34 "89fda0284e008d2e0c980fb13f994cf8" 38.3408415834331 27 31.6836897879538 22.0653522977614 75.8143943834766
"2094" 34 "89fda0284e008d2e0c980fb13f95b755" 38.3158720366578 28 31.6836897879538 22.0653522977614 75.8143943834766
"2095" 34 "70c6ba6f55ed21716fe725c214694428" 38.1012741032108 29 31.6836897879538 22.0653522977614 75.8143943834766
"2096" 34 "89fda0284e008d2e0c980fb13f954d49" 37.3083003592337 30 31.6836897879538 22.0653522977614 75.8143943834766
"2097" 34 "89fda0284e008d2e0c980fb13f9ad888" 36.2617942302757 31 31.6836897879538 22.0653522977614 75.8143943834766
"2098" 34 "89fda0284e008d2e0c980fb13f96a690" 35.9949746507161 32 31.6836897879538 22.0653522977614 75.8143943834766
"2099" 34 "89fda0284e008d2e0c980fb13f98872f" 35.9841541415652 33 31.6836897879538 22.0653522977614 75.8143943834766
"2100" 34 "89fda0284e008d2e0c980fb13f9a88cd" 35.7858236352586 34 31.6836897879538 22.0653522977614 75.8143943834766
"2101" 34 "fcd13ae716841026ee760704bb0d89b2" 35.5809772096494 35 31.6836897879538 22.0653522977614 75.8143943834766
"2102" 34 "89fda0284e008d2e0c980fb13f98fe2e" 34.8719919627012 36 31.6836897879538 22.0653522977614 75.8143943834766
"2103" 34 "89fda0284e008d2e0c980fb13f9ab9a8" 34.5090483408784 37 31.6836897879538 22.0653522977614 75.8143943834766
"2104" 34 "89fda0284e008d2e0c980fb13f95dbc7" 33.9403900492124 38 31.6836897879538 22.0653522977614 75.8143943834766
"2105" 34 "89fda0284e008d2e0c980fb13f9b3322" 33.8122968870955 39 31.6836897879538 22.0653522977614 75.8143943834766
"2106" 34 "89fda0284e008d2e0c980fb13f97478a" 33.7673035020173 40 31.6836897879538 22.0653522977614 75.8143943834766
"2107" 34 "89fda0284e008d2e0c980fb13f96de63" 33.31534626703 41 31.6836897879538 22.0653522977614 75.8143943834766
