"chw" "aggregate_count" "aggregate_percent" "chw2" "total_count" "total_percent"
"118" "89fda0284e008d2e0c980fb13f992875" 33 0.0684647302904564 "89fda0284e008d2e0c980fb13f992875" 2 0.0273972602739726
"119" "89fda0284e008d2e0c980fb13f983d38" 12 0.0218978102189781 "89fda0284e008d2e0c980fb13f983d38" 1 0.0136986301369863
"120" "89fda0284e008d2e0c980fb13f95f2b4" 17 0.0357142857142857 "89fda0284e008d2e0c980fb13f95f2b4" 3 0.0410958904109589
"121" "89fda0284e008d2e0c980fb13f95e9b4" 7 0.0147058823529412 "89fda0284e008d2e0c980fb13f95e9b4" 1 0.0136986301369863
"122" "70c6ba6f55ed21716fe725c2146903eb" 14 0.103703703703704 "70c6ba6f55ed21716fe725c2146903eb" 3 0.0410958904109589
"123" "89fda0284e008d2e0c980fb13f99e74b" 18 0.0328467153284672 "89fda0284e008d2e0c980fb13f99e74b" 2 0.0273972602739726
"124" "89fda0284e008d2e0c980fb13f9b2365" 8 0.0197044334975369 "89fda0284e008d2e0c980fb13f9b2365" 1 0.0136986301369863
"125" "89fda0284e008d2e0c980fb13f97583c" 4 0.0115942028985507 "89fda0284e008d2e0c980fb13f97583c" 0 0
"126" "fcd13ae716841026ee760704bb0d89b2" 32 0.0771084337349398 "fcd13ae716841026ee760704bb0d89b2" 0 0
"127" "89fda0284e008d2e0c980fb13f99fba3" 9 0.0221674876847291 "89fda0284e008d2e0c980fb13f99fba3" 1 0.0136986301369863
"128" "89fda0284e008d2e0c980fb13f97d834" 18 0.0378151260504202 "89fda0284e008d2e0c980fb13f97d834" 1 0.0136986301369863
"129" "89fda0284e008d2e0c980fb13f961f23" 24 0.0438756855575868 "89fda0284e008d2e0c980fb13f961f23" 1 0.0136986301369863
"130" "89fda0284e008d2e0c980fb13f99fa39" 0 0 "89fda0284e008d2e0c980fb13f99fa39" 0 0
