"chw" "score"
"70c6ba6f55ed21716fe725c21469a1e0" Inf
"89fda0284e008d2e0c980fb13f9628e2" Inf
"89fda0284e008d2e0c980fb13f97dff4" 333.307634494114
"89fda0284e008d2e0c980fb13f95d481" 273.435216506383
"89fda0284e008d2e0c980fb13f9b46eb" 166.497095588837
"89fda0284e008d2e0c980fb13f94f406" 140.113151446023
"89fda0284e008d2e0c980fb13f982710" 133.647039851614
"89fda0284e008d2e0c980fb13f964b7e" 122.27589806924
"89fda0284e008d2e0c980fb13f97cef7" 115.490761014037
"89fda0284e008d2e0c980fb13f9a6042" 101.875097961769
"89fda0284e008d2e0c980fb13f95b755" 88.9357752711075
"89fda0284e008d2e0c980fb13f96807a" 83.5447349133888
"89fda0284e008d2e0c980fb13f99a86d" 82.0363902233169
"89fda0284e008d2e0c980fb13f9a7b0c" 79.0431796419734
"89fda0284e008d2e0c980fb13f978e69" 77.1517532744233
"89fda0284e008d2e0c980fb13f980ee3" 74.119773158333
"70c6ba6f55ed21716fe725c21469d627" 70.0723616640476
"70c6ba6f55ed21716fe725c21469fe3b" 68.7165846342764
"89fda0284e008d2e0c980fb13f99d8c6" 65.2155610804846
"89fda0284e008d2e0c980fb13f96ef9f" 63.6706124232676
"89fda0284e008d2e0c980fb13f979609" 60.4269695921317
"89fda0284e008d2e0c980fb13f96372c" 59.3220348707292
"89fda0284e008d2e0c980fb13f95e9b4" 54.2004810434058
"89fda0284e008d2e0c980fb13f964e6a" 52.5877434820091
"89fda0284e008d2e0c980fb13f96442a" 46.7353229478641
"89fda0284e008d2e0c980fb13f9735c8" 45.211276925335
"89fda0284e008d2e0c980fb13f99f8e5" 42.3564889469716
"89fda0284e008d2e0c980fb13f97850c" 38.8579952978964
"89fda0284e008d2e0c980fb13f981bae" 37.6771263726523
"89fda0284e008d2e0c980fb13f9917a0" 36.9588526893702
"89fda0284e008d2e0c980fb13f951435" 36.4252704383847
"fcd13ae716841026ee760704bb0d99ee" 33.0561748424406
"89fda0284e008d2e0c980fb13f966e31" 32.7174017861842
"89fda0284e008d2e0c980fb13f98736b" 29.9231566455253
"70c6ba6f55ed21716fe725c214692ffd" 29.3922027420003
"89fda0284e008d2e0c980fb13f96f087" 29.0085736324552
"89fda0284e008d2e0c980fb13f98f9d5" 28.8327381701747
"89fda0284e008d2e0c980fb13f98b956" 28.1254377648585
"fcd13ae716841026ee760704bb0d89b2" 27.8907176290591
"89fda0284e008d2e0c980fb13f9b3f75" 25.0121356714693
"89fda0284e008d2e0c980fb13f9b323a" 23.0167575645713
"89fda0284e008d2e0c980fb13f99fa39" 22.4421636064302
"89fda0284e008d2e0c980fb13f9b0cfa" 20.2051446912723
"89fda0284e008d2e0c980fb13f9a5551" 20.0101885204049
"89fda0284e008d2e0c980fb13f97d834" 19.6725655036298
"89fda0284e008d2e0c980fb13f969126" 18.7133671500598
"89fda0284e008d2e0c980fb13f97bafa" 16.6312616419213
"89fda0284e008d2e0c980fb13f953df5" 15.7197351856819
"89fda0284e008d2e0c980fb13f954d49" 15.6526370137713
"89fda0284e008d2e0c980fb13f97722c" 15.2706747408363
"89fda0284e008d2e0c980fb13f9623b3" 12.2880769136619
"89fda0284e008d2e0c980fb13f9b5439" 12.0910273524847
"89fda0284e008d2e0c980fb13f96554b" 11.9072376138172
"89fda0284e008d2e0c980fb13f99b52b" 11.8968050278894
"89fda0284e008d2e0c980fb13f966281" 11.8328967982372
"70c6ba6f55ed21716fe725c214694428" 10.4284015882318
