"chw" "cumulative" "total"
"93" "89fda0284e008d2e0c980fb13f97583c" 182.590159793115 24.8563583418506
"94" "89fda0284e008d2e0c980fb13f975e5c" 190.937626973999 161.958415691238
"95" "89fda0284e008d2e0c980fb13f976515" 118.987678654414 49.0618105947993
"96" "89fda0284e008d2e0c980fb13f976b14" 101.076810989679 71.5360956268206
"97" "89fda0284e008d2e0c980fb13f976d3e" 466.992193092202 348.749690275913
"98" "89fda0284e008d2e0c980fb13f97710a" 37.0178880119282 25.5143115874736
"99" "89fda0284e008d2e0c980fb13f97722c" 463.82876768673 195.071505570498
"100" "89fda0284e008d2e0c980fb13f978216" 476.037484382597 206.098841173929
"101" "89fda0284e008d2e0c980fb13f97850c" 1107.42450146047 603.277414307051
"102" "89fda0284e008d2e0c980fb13f978578" 198.17716668484 68.6115049702213
"103" "89fda0284e008d2e0c980fb13f978e69" 236.921112193027 125.567873441626
"104" "89fda0284e008d2e0c980fb13f979609" 756.332675302581 516.148165959017
"105" "89fda0284e008d2e0c980fb13f979bb8" 145.660146968608 69.9808355854127
"106" "89fda0284e008d2e0c980fb13f97a0ca" 191.686277819358 96.511051940885
"107" "89fda0284e008d2e0c980fb13f97ae9f" 118.349574785932 106.619186441336
"108" "89fda0284e008d2e0c980fb13f97b53a" 76.3091660972526 53.4313627897887
"109" "89fda0284e008d2e0c980fb13f97bafa" 638.555435297741 195.830404190891
"110" "89fda0284e008d2e0c980fb13f97bdf2" 96.5480352041911 50.5587847995077
"111" "89fda0284e008d2e0c980fb13f97cb4f" 48.6398260789192 32.1163549382005
"112" "89fda0284e008d2e0c980fb13f97cef7" 800.32748527932 362.181912246299
"113" "89fda0284e008d2e0c980fb13f97d834" 502.253648988402 123.737306342482
"114" "89fda0284e008d2e0c980fb13f97dff4" 1020.85826874779 386.127392515989
"115" "89fda0284e008d2e0c980fb13f97e56a" 893.172494134039 457.030450060222
"116" "89fda0284e008d2e0c980fb13f97eeaa" 1142.68969088407 766.818643023924
"117" "89fda0284e008d2e0c980fb13f97fc0a" 363.013159248739 63.08469917529
"118" "89fda0284e008d2e0c980fb13f980116" 441.075565744463 245.420639306942
"119" "89fda0284e008d2e0c980fb13f980ee3" 119.1022947879 86.6585345178064
"120" "89fda0284e008d2e0c980fb13f981bae" 166.330649046825 26.6905867850649
"121" "89fda0284e008d2e0c980fb13f982710" 366.986899833761 129.16380534925
"122" "89fda0284e008d2e0c980fb13f98311d" 189.720869397731 67.7252068355351
"123" "89fda0284e008d2e0c980fb13f98317d" 361.700128053382 149.975114512271
"124" "89fda0284e008d2e0c980fb13f983809" 448.288589074132 191.872201598767
"125" "89fda0284e008d2e0c980fb13f983d38" 420.16045839546 166.680712038995
"126" "89fda0284e008d2e0c980fb13f9849f8" 101.175410022958 27.4293920884296
"127" "89fda0284e008d2e0c980fb13f985425" 395.003337713093 193.838306649864
"128" "89fda0284e008d2e0c980fb13f9859d8" 103.335909136038 83.280366334681
"129" "89fda0284e008d2e0c980fb13f985a55" 146.421778678147 41.3379147472543
"130" "89fda0284e008d2e0c980fb13f9866e8" 673.062274393167 466.870919029563
"131" "89fda0284e008d2e0c980fb13f98736b" 446.5196504277 126.154799460164
"132" "89fda0284e008d2e0c980fb13f987d0e" 200.68635267187 94.5697857522049
"133" "89fda0284e008d2e0c980fb13f987fd5" 170.583486635663 31.7579796078411
"134" "89fda0284e008d2e0c980fb13f98872f" 1019.76030678214 771.213021268079
"135" "89fda0284e008d2e0c980fb13f989136" 758.287112486183 361.044348853952
"136" "89fda0284e008d2e0c980fb13f9899b3" 157.667483928847 133.825738732799
"137" "89fda0284e008d2e0c980fb13f98a6d5" 466.973580277189 216.918043543469
"138" "89fda0284e008d2e0c980fb13f98abea" 530.516778922798 248.083270235021
"139" "89fda0284e008d2e0c980fb13f98af77" 976.500411326679 368.647530331473
"140" "89fda0284e008d2e0c980fb13f98b956" 580.600006663867 408.347468532717
"141" "89fda0284e008d2e0c980fb13f98c6e0" 137.486316894245 130.207831417485
"142" "89fda0284e008d2e0c980fb13f98d506" 653.516172934194 238.840983847546
"143" "89fda0284e008d2e0c980fb13f98d9d7" 333.163586427712 112.556051280068
"144" "89fda0284e008d2e0c980fb13f98e475" 190.609218231967 77.5431429139203
"145" "89fda0284e008d2e0c980fb13f98ed57" 783.739947601353 149.796855000017
"146" "89fda0284e008d2e0c980fb13f98f9d5" 103.05262687253 64.9790456327193
"147" "89fda0284e008d2e0c980fb13f98fd43" 76.4137731655304 111.239190589636
"148" "89fda0284e008d2e0c980fb13f98fe2e" 146.761920343018 24.9880802112566
"149" "89fda0284e008d2e0c980fb13f9900d3" 120.446753482646 121.087729642987
"150" "89fda0284e008d2e0c980fb13f990df9" 14.5393761064685 44.6113899872941
"151" "89fda0284e008d2e0c980fb13f9917a0" 597.404117952055 201.122742434934
"152" "89fda0284e008d2e0c980fb13f992222" 224.508086789665 91.1995806349885
"153" "89fda0284e008d2e0c980fb13f992875" 665.85572714693 409.866725969887
"154" "89fda0284e008d2e0c980fb13f992e2c" 244.501297886119 91.846708906883
"155" "89fda0284e008d2e0c980fb13f993d70" 30.0281314807198 35.3118171681538
"156" "89fda0284e008d2e0c980fb13f994cf8" 803.955864513419 210.925698212808
"157" "89fda0284e008d2e0c980fb13f995be3" 410.47965982687 171.884336711816
"158" "89fda0284e008d2e0c980fb13f996b98" 675.659711451833 213.216843961326
"159" "89fda0284e008d2e0c980fb13f9978cb" 145.243882606667 94.1282916103215
"160" "89fda0284e008d2e0c980fb13f997d88" 247.04124576545 86.736697821822
"161" "89fda0284e008d2e0c980fb13f99886e" 124.502895102059 87.8307945132523
"162" "89fda0284e008d2e0c980fb13f998a68" 228.215901430745 47.0939249946893
"163" "89fda0284e008d2e0c980fb13f9992a6" 554.501152591936 99.7123220006851
"164" "89fda0284e008d2e0c980fb13f999899" 169.369248804992 81.2652311991124
"165" "89fda0284e008d2e0c980fb13f999c89" 328.287490181041 74.3058802684982
"166" "89fda0284e008d2e0c980fb13f99a3ad" 501.312049743374 122.615318648712
"167" "89fda0284e008d2e0c980fb13f99a47e" 249.967133706544 52.7610909347258
"168" "89fda0284e008d2e0c980fb13f99a592" 538.732475529612 254.899110662389
"169" "89fda0284e008d2e0c980fb13f99a86d" 686.466593655075 309.947292158096
"170" "89fda0284e008d2e0c980fb13f99b52b" 148.728573500177 58.6727764120236
"171" "89fda0284e008d2e0c980fb13f99c940" 154.494473656384 64.6934013785297
"172" "89fda0284e008d2e0c980fb13f99d8c6" 363.059263945788 153.592284323105
"173" "89fda0284e008d2e0c980fb13f99e74b" 668.370167383139 340.178274188608
"174" "89fda0284e008d2e0c980fb13f99f651" 127.182806711782 56.1511084932028
"175" "89fda0284e008d2e0c980fb13f99f8e5" 661.31122218536 153.16969044811
"176" "89fda0284e008d2e0c980fb13f99f90d" 220.440042178346 147.592368164918
"177" "89fda0284e008d2e0c980fb13f99fa39" 105.39369443428 31.9179539174155
"178" "89fda0284e008d2e0c980fb13f99fba3" 450.094723106668 169.134075513483
"179" "89fda0284e008d2e0c980fb13f9a052b" 11.2857374392727 11.1583174567469
"180" "89fda0284e008d2e0c980fb13f9a06a3" 74.1144587892358 37.7436884797483
"181" "89fda0284e008d2e0c980fb13f9a0d1f" 44.4611638834083 62.5478632498386
"182" "89fda0284e008d2e0c980fb13f9a1c42" 60.0401344546408 39.2926485441265
"183" "89fda0284e008d2e0c980fb13f9a2e6b" 318.305442314233 294.111690613851
"184" "89fda0284e008d2e0c980fb13f9a3e49" 344.265537061048 199.888034626594
"185" "89fda0284e008d2e0c980fb13f9a4d8a" 701.204838691974 243.652615648729
"186" "89fda0284e008d2e0c980fb13f9a51a9" 639.689907730077 327.966171454993
"187" "89fda0284e008d2e0c980fb13f9a5551" 347.7740956136 114.780838004723
"188" "89fda0284e008d2e0c980fb13f9a6042" 530.55660581061 416.266886829127
"189" "89fda0284e008d2e0c980fb13f9a68f3" 244.371746895803 193.708411935705
"190" "89fda0284e008d2e0c980fb13f9a6a78" 276.514814883837 311.418505581891
"191" "89fda0284e008d2e0c980fb13f9a6d98" 110.791109811835 37.331698773648
"192" "89fda0284e008d2e0c980fb13f9a7b0c" 670.274152790706 304.844265721527
"193" "89fda0284e008d2e0c980fb13f9a88cd" 281.887772153629 56.5843025419326
"194" "89fda0284e008d2e0c980fb13f9a94f7" 577.991883610165 87.6701499556594
"195" "89fda0284e008d2e0c980fb13f9a9d0f" 32.8718265627651 35.9837734025533
"196" "89fda0284e008d2e0c980fb13f9aa5ec" 437.688302157399 99.9893883081537
"197" "89fda0284e008d2e0c980fb13f9ab153" 108.054990100517 65.2462887138459
"198" "89fda0284e008d2e0c980fb13f9ab9a8" 176.338485410178 97.3868346485276
"199" "89fda0284e008d2e0c980fb13f9ac931" 229.034036886352 198.109246137289
"200" "89fda0284e008d2e0c980fb13f9ad060" 685.845149543687 279.43528033668
"201" "89fda0284e008d2e0c980fb13f9ad330" 135.983061525194 106.509063143864
"202" "89fda0284e008d2e0c980fb13f9ad888" 283.811393939056 135.151756432097
"203" "89fda0284e008d2e0c980fb13f9ae796" 421.580157070669 257.749696415859
"204" "89fda0284e008d2e0c980fb13f9aee39" 597.621662147927 290.091279164543
"205" "89fda0284e008d2e0c980fb13f9afb45" 93.8263215100559 74.8680105749972
"206" "89fda0284e008d2e0c980fb13f9b05d4" 177.049917237887 118.65456385054
"207" "89fda0284e008d2e0c980fb13f9b0cfa" 343.543063742085 109.141752185428
"208" "89fda0284e008d2e0c980fb13f9b1273" 314.591964506017 84.1981591633654
"209" "89fda0284e008d2e0c980fb13f9b19cd" 153.018004335541 91.8783290310529
"210" "89fda0284e008d2e0c980fb13f9b1ab6" 156.216425620423 118.472962677985
"211" "89fda0284e008d2e0c980fb13f9b1c77" 597.602419208422 201.39170926797
"212" "89fda0284e008d2e0c980fb13f9b2365" 371.410382108689 152.714222919768
"213" "89fda0284e008d2e0c980fb13f9b323a" 1195.68992944553 298.352457482379
"214" "89fda0284e008d2e0c980fb13f9b3322" 621.299851067239 763.631511572094
"215" "89fda0284e008d2e0c980fb13f9b3f75" 686.232034529805 155.047953984422
"216" "89fda0284e008d2e0c980fb13f9b46eb" 565.498118654863 305.830288238942
"217" "89fda0284e008d2e0c980fb13f9b5305" 234.171352621832 210.76531204885
"218" "89fda0284e008d2e0c980fb13f9b5439" 275.056413071323 82.0780985126303
"219" "fb6e0b19cbe3ef683a10c4c47669bc70" 28.8746120925906 18.7718697342121
"220" "fb6e0b19cbe3ef683a10c4c47669d0ce" 91.2889163401101 64.8780768186985
"221" "fb6e0b19cbe3ef683a10c4c47669d46d" 60.0458377583336 60.8121522579789
"222" "fcd13ae716841026ee760704bb0d7ba4" 101.517998567907 56.782350420248
"223" "fcd13ae716841026ee760704bb0d7fee" 181.071909874608 89.4515127125242
"224" "fcd13ae716841026ee760704bb0d89a7" 94.7731027829978 79.2862955369277
"225" "fcd13ae716841026ee760704bb0d89b2" 415.068536321802 113.969688254923
"226" "fcd13ae716841026ee760704bb0d92e5" 76.2470282457231 73.231015528339
"227" "fcd13ae716841026ee760704bb0d99ee" 745.156167037637 270.508263743239
"228" "fcd13ae716841026ee760704bb0da4a8" 188.555160217601 110.902010610964
