"months" "chw" "score" "rank" "week_mean" "week_sd"
"773" 6 "89fda0284e008d2e0c980fb13f966281" 40.571865513975 62 44.5507946782671 29.4365433709051
"774" 6 "89fda0284e008d2e0c980fb13f983d38" 40.4847938472482 63 44.5507946782671 29.4365433709051
"775" 6 "89fda0284e008d2e0c980fb13f9ae796" 40.2274211539684 64 44.5507946782671 29.4365433709051
"776" 6 "89fda0284e008d2e0c980fb13f95fe45" 39.8709046302607 65 44.5507946782671 29.4365433709051
"777" 6 "89fda0284e008d2e0c980fb13f9b323a" 39.5333098557414 66 44.5507946782671 29.4365433709051
"778" 6 "89fda0284e008d2e0c980fb13f9a4d8a" 38.5672677488615 67 44.5507946782671 29.4365433709051
"779" 6 "89fda0284e008d2e0c980fb13f985425" 37.7205939988642 68 44.5507946782671 29.4365433709051
"780" 6 "89fda0284e008d2e0c980fb13f99e74b" 37.5548556394946 69 44.5507946782671 29.4365433709051
"781" 6 "89fda0284e008d2e0c980fb13f97ae9f" 37.1327563111142 70 44.5507946782671 29.4365433709051
"782" 6 "89fda0284e008d2e0c980fb13f94d6ef" 37.0950684408111 71 44.5507946782671 29.4365433709051
"783" 6 "89fda0284e008d2e0c980fb13f9a6a78" 36.9931443857408 72 44.5507946782671 29.4365433709051
"784" 6 "89fda0284e008d2e0c980fb13f97dff4" 36.7967321863637 73 44.5507946782671 29.4365433709051
"785" 6 "fcd13ae716841026ee760704bb0d89b2" 35.5476383242658 74 44.5507946782671 29.4365433709051
"786" 6 "89fda0284e008d2e0c980fb13f960194" 34.9453692839096 75 44.5507946782671 29.4365433709051
"787" 6 "89fda0284e008d2e0c980fb13f987d0e" 34.4886156053963 76 44.5507946782671 29.4365433709051
"788" 6 "89fda0284e008d2e0c980fb13f98d9d7" 33.9702051092857 77 44.5507946782671 29.4365433709051
"789" 6 "89fda0284e008d2e0c980fb13f96a8a3" 33.838021387191 78 44.5507946782671 29.4365433709051
"790" 6 "89fda0284e008d2e0c980fb13f9b3f75" 33.6885738835399 79 44.5507946782671 29.4365433709051
"791" 6 "89fda0284e008d2e0c980fb13f9509fd" 33.3180586880488 80 44.5507946782671 29.4365433709051
"792" 6 "89fda0284e008d2e0c980fb13f95dbc7" 32.6662066523177 81 44.5507946782671 29.4365433709051
"793" 6 "89fda0284e008d2e0c980fb13f96c45a" 31.9260558471075 82 44.5507946782671 29.4365433709051
"794" 6 "89fda0284e008d2e0c980fb13f9a0d1f" 31.5958141312264 83 44.5507946782671 29.4365433709051
"795" 6 "89fda0284e008d2e0c980fb13f97478a" 31.5232734476048 84 44.5507946782671 29.4365433709051
"796" 6 "89fda0284e008d2e0c980fb13f97d834" 31.3910179841605 85 44.5507946782671 29.4365433709051
"797" 6 "89fda0284e008d2e0c980fb13f98d506" 31.2376557415857 86 44.5507946782671 29.4365433709051
"798" 6 "89fda0284e008d2e0c980fb13f9692b3" 30.3251372593924 87 44.5507946782671 29.4365433709051
"799" 6 "89fda0284e008d2e0c980fb13f9866e8" 29.6441131798045 88 44.5507946782671 29.4365433709051
"800" 6 "89fda0284e008d2e0c980fb13f982710" 29.4544445887145 89 44.5507946782671 29.4365433709051
"801" 6 "70c6ba6f55ed21716fe725c21469c91d" 28.9351961197287 90 44.5507946782671 29.4365433709051
"802" 6 "89fda0284e008d2e0c980fb13f960ab3" 28.9192765961051 91 44.5507946782671 29.4365433709051
"803" 6 "70c6ba6f55ed21716fe725c21469e6ed" 28.8688174545383 92 44.5507946782671 29.4365433709051
"804" 6 "89fda0284e008d2e0c980fb13f961f23" 28.1858852151252 93 44.5507946782671 29.4365433709051
"805" 6 "89fda0284e008d2e0c980fb13f9b46eb" 28.0264176777488 94 44.5507946782671 29.4365433709051
"806" 6 "89fda0284e008d2e0c980fb13f95300e" 27.7691465660623 95 44.5507946782671 29.4365433709051
"807" 6 "89fda0284e008d2e0c980fb13f9ac931" 27.5231653215517 96 44.5507946782671 29.4365433709051
"808" 6 "89fda0284e008d2e0c980fb13f964e6a" 27.0266916249178 97 44.5507946782671 29.4365433709051
"809" 6 "89fda0284e008d2e0c980fb13f966e31" 26.638813494108 98 44.5507946782671 29.4365433709051
"810" 6 "89fda0284e008d2e0c980fb13f97bafa" 26.6294975852165 99 44.5507946782671 29.4365433709051
"811" 6 "fcd13ae716841026ee760704bb0d7fee" 26.6055424450125 100 44.5507946782671 29.4365433709051
"812" 6 "89fda0284e008d2e0c980fb13f95b755" 26.4871996852462 101 44.5507946782671 29.4365433709051
"813" 6 "89fda0284e008d2e0c980fb13f97850c" 26.2636189481661 102 44.5507946782671 29.4365433709051
"814" 6 "89fda0284e008d2e0c980fb13f9b5439" 25.5974615004816 103 44.5507946782671 29.4365433709051
"815" 6 "89fda0284e008d2e0c980fb13f997d88" 25.3956194075017 104 44.5507946782671 29.4365433709051
"816" 6 "89fda0284e008d2e0c980fb13f98fe2e" 25.3388573074148 105 44.5507946782671 29.4365433709051
"817" 6 "89fda0284e008d2e0c980fb13f96ef9f" 23.9141103846964 106 44.5507946782671 29.4365433709051
"818" 6 "89fda0284e008d2e0c980fb13f99f651" 21.3250313104627 107 44.5507946782671 29.4365433709051
"819" 6 "89fda0284e008d2e0c980fb13f964b7e" 20.2757422876758 108 44.5507946782671 29.4365433709051
"820" 6 "89fda0284e008d2e0c980fb13f9917a0" 19.8466458484954 109 44.5507946782671 29.4365433709051
"821" 6 "70c6ba6f55ed21716fe725c214691571" 19.3092447750446 110 44.5507946782671 29.4365433709051
"822" 6 "89fda0284e008d2e0c980fb13f96a690" 19.2528633924477 111 44.5507946782671 29.4365433709051
"823" 6 "89fda0284e008d2e0c980fb13f9735c8" 18.9348463125538 112 44.5507946782671 29.4365433709051
"824" 6 "89fda0284e008d2e0c980fb13f9528e1" 17.9104816984282 113 44.5507946782671 29.4365433709051
"825" 6 "89fda0284e008d2e0c980fb13f975e5c" 17.8898136679293 114 44.5507946782671 29.4365433709051
"826" 6 "89fda0284e008d2e0c980fb13f9a3e49" 17.8588151052878 115 44.5507946782671 29.4365433709051
"827" 6 "89fda0284e008d2e0c980fb13f955485" 17.4573605089784 116 44.5507946782671 29.4365433709051
"828" 6 "89fda0284e008d2e0c980fb13f955cb1" 17.0438511398789 117 44.5507946782671 29.4365433709051
"829" 6 "89fda0284e008d2e0c980fb13f976b14" 16.6986199801883 118 44.5507946782671 29.4365433709051
"830" 6 "89fda0284e008d2e0c980fb13f96442a" 16.6151609340496 119 44.5507946782671 29.4365433709051
"831" 6 "89fda0284e008d2e0c980fb13f9b0cfa" 16.4194954591013 120 44.5507946782671 29.4365433709051
"832" 6 "89fda0284e008d2e0c980fb13f950d25" 16.315283343833 121 44.5507946782671 29.4365433709051
"833" 6 "89fda0284e008d2e0c980fb13f9aa5ec" 16.2394025747771 122 44.5507946782671 29.4365433709051
"834" 6 "89fda0284e008d2e0c980fb13f9ad060" 16.0627240824801 123 44.5507946782671 29.4365433709051
"835" 6 "89fda0284e008d2e0c980fb13f99a592" 15.9311590748807 124 44.5507946782671 29.4365433709051
"836" 6 "89fda0284e008d2e0c980fb13f950688" 15.8721229614323 125 44.5507946782671 29.4365433709051
"837" 6 "89fda0284e008d2e0c980fb13f99a47e" 15.7761234038847 126 44.5507946782671 29.4365433709051
"838" 6 "89fda0284e008d2e0c980fb13f983809" 15.7262669218694 127 44.5507946782671 29.4365433709051
"839" 6 "89fda0284e008d2e0c980fb13f992222" 15.5148032839074 128 44.5507946782671 29.4365433709051
"840" 6 "89fda0284e008d2e0c980fb13f9623b3" 15.1849839295659 129 44.5507946782671 29.4365433709051
