"chw" "score"
"89fda0284e008d2e0c980fb13f957a1e" Inf
"89fda0284e008d2e0c980fb13f97cef7" Inf
"89fda0284e008d2e0c980fb13f97e56a" 255.161251057965
"89fda0284e008d2e0c980fb13f9528e1" 166.256322130799
"89fda0284e008d2e0c980fb13f97850c" 153.31258469227
"89fda0284e008d2e0c980fb13f94e5b7" 134.4713058259
"89fda0284e008d2e0c980fb13f9a3e49" 123.334190924992
"89fda0284e008d2e0c980fb13f999899" 114.250338987052
"89fda0284e008d2e0c980fb13f951435" 92.9310485692989
"89fda0284e008d2e0c980fb13f97bdf2" 92.9287260199508
"89fda0284e008d2e0c980fb13f95b755" 71.4774129110729
"89fda0284e008d2e0c980fb13f9b5305" 55.4406979624026
"70c6ba6f55ed21716fe725c21469e6ed" 54.6350280069756
"89fda0284e008d2e0c980fb13f950d25" 50.3264916168825
"89fda0284e008d2e0c980fb13f9ad888" 49.7981637667837
"89fda0284e008d2e0c980fb13f9ac931" 48.6962368421539
"89fda0284e008d2e0c980fb13f9735c8" 46.6910542938849
"89fda0284e008d2e0c980fb13f979609" 39.5626236210188
"89fda0284e008d2e0c980fb13f97722c" 38.6834865889375
"89fda0284e008d2e0c980fb13f97b53a" 36.15825986294
"89fda0284e008d2e0c980fb13f9ad330" 27.0816003753619
"70c6ba6f55ed21716fe725c21469c91d" 24.9437425555786
"89fda0284e008d2e0c980fb13f99a86d" 24.9437425555786
"70c6ba6f55ed21716fe725c21469fe3b" 16.2596540817591
"89fda0284e008d2e0c980fb13f97a0ca" 15.9930522487742
"89fda0284e008d2e0c980fb13f99f651" 14.5426248733128
"89fda0284e008d2e0c980fb13f99d8c6" 11.6850800035989
