"chw" "score"
"89fda0284e008d2e0c980fb13f96372c" Inf
"89fda0284e008d2e0c980fb13f9b323a" Inf
"89fda0284e008d2e0c980fb13f99e74b" 346.743915016723
"89fda0284e008d2e0c980fb13f966281" 305.65931394455
"89fda0284e008d2e0c980fb13f98af77" 294.971800867454
"89fda0284e008d2e0c980fb13f98a6d5" 292.771163602173
"89fda0284e008d2e0c980fb13f95623e" 264.073972525237
"89fda0284e008d2e0c980fb13f958239" 211.805193271189
"89fda0284e008d2e0c980fb13f960ab3" 202.497276228996
"89fda0284e008d2e0c980fb13f979609" 200.784657197096
"89fda0284e008d2e0c980fb13f9aa5ec" 194.470053853071
"89fda0284e008d2e0c980fb13f961f23" 183.977370157777
"89fda0284e008d2e0c980fb13f97850c" 161.713698137589
"89fda0284e008d2e0c980fb13f9b1ab6" 148.819307753652
"89fda0284e008d2e0c980fb13f966efc" 139.943862419829
"89fda0284e008d2e0c980fb13f97031c" 127.3903506483
"89fda0284e008d2e0c980fb13f9628e2" 123.120592494569
"89fda0284e008d2e0c980fb13f9b1c77" 116.981337349079
"89fda0284e008d2e0c980fb13f957a1e" 113.397941580088
"89fda0284e008d2e0c980fb13f99f8e5" 105.782901567627
"89fda0284e008d2e0c980fb13f950688" 105.682039799847
"89fda0284e008d2e0c980fb13f99d8c6" 93.6177869250367
"89fda0284e008d2e0c980fb13f99a86d" 92.7061910276323
"89fda0284e008d2e0c980fb13f9692b3" 90.8612821257772
"89fda0284e008d2e0c980fb13f95f7a6" 90.7788098315484
"fcd13ae716841026ee760704bb0d7ba4" 88.7699989754471
"89fda0284e008d2e0c980fb13f996b98" 81.0602727237522
"89fda0284e008d2e0c980fb13f9b5439" 80.0501817588539
"89fda0284e008d2e0c980fb13f98872f" 76.3230878089708
"89fda0284e008d2e0c980fb13f97eeaa" 75.2990758471141
"89fda0284e008d2e0c980fb13f982710" 73.3312114570425
"89fda0284e008d2e0c980fb13f99fba3" 73.1329965724145
"89fda0284e008d2e0c980fb13f99886e" 71.4393081374883
"70c6ba6f55ed21716fe725c2146982df" 71.0324327637202
"89fda0284e008d2e0c980fb13f960194" 70.1216906874931
"89fda0284e008d2e0c980fb13f96a8a3" 67.4752638452888
"89fda0284e008d2e0c980fb13f968eb0" 67.1467939088372
"89fda0284e008d2e0c980fb13f95300e" 64.5431611504978
"89fda0284e008d2e0c980fb13f9a88cd" 60.7901000032254
"89fda0284e008d2e0c980fb13f95bb9f" 60.402080495706
"89fda0284e008d2e0c980fb13f9a7b0c" 59.9610880155559
"89fda0284e008d2e0c980fb13f97e56a" 58.2665955946822
"89fda0284e008d2e0c980fb13f94e5b7" 58.225562085811
"89fda0284e008d2e0c980fb13f978e69" 57.7693112140494
"89fda0284e008d2e0c980fb13f973bdc" 57.6107398824572
